m/z;Intensity
228.1258;39.6
228.1271;18.6
228.1284;11
228.1557;5.8
228.157;112.6
228.1583;349.8
228.1596;531.1
228.1609;534.2
228.1622;351.2
228.1635;126.7
228.1648;26.4
228.1661;9.8
228.2;1.3
228.2013;26.7
228.2026;94.6
228.2039;175.7
228.2052;199
228.2065;147.6
228.2078;59.5
228.2091;18.9
228.2104;10.4
228.243;15.5
228.2443;23.5
228.2456;27.6
228.2469;26.6
228.2482;19.9
228.282;9.9
228.2833;14.2
228.2846;15.9
228.2859;13.5
228.2872;7.9
228.3472;13.1
228.3485;18.5
228.3498;19.2
228.3511;16.1
228.3524;10.7
228.4385;12.1
228.4398;21
228.4411;24.2
228.4424;21.6
228.4437;16.2
228.6421;12.8
228.6434;18.1
228.6447;20.2
228.646;18.1
228.6473;12.2
228.7139;14.1
228.7152;22.4
228.7165;25.8
228.7178;22.8
228.7191;16.5
228.7675;1.1
228.7688;18.7
228.7701;23.3
228.7714;26.8
228.7727;25.3
228.774;15.8
228.8394;1
228.8407;18.1
228.842;27.2
228.8433;27.9
228.8446;21.7
228.8459;12.7
228.8616;10.9
228.8629;14.7
228.8642;18.6
228.8656;19.3
228.8669;15.5
228.8682;8.9
228.8969;5.4
228.8983;116.2
228.8996;582.3
228.9009;1435.6
228.9022;2040.4
228.9035;1921.9
228.9048;1177
228.9061;373.8
228.9074;49.1
228.9506;12
228.9519;19.9
228.9532;23.6
228.9545;20.7
228.9558;12.9
228.9768;6.9
228.9781;10.3
228.9794;12.2
228.9807;11.2
228.982;7.5
229.0239;14.5
229.0252;19.3
229.0265;35
229.0278;42.5
229.0291;44.1
229.0304;37.1
229.0318;28.8
229.0331;38.9
229.0344;55.1
229.0357;56.3
229.037;41.7
229.0383;21
229.0501;13.9
229.0514;33.7
229.0527;48.5
229.054;48.2
229.0553;31.7
229.0566;9.8
229.0658;3.2
229.0671;78.6
229.0684;511.5
229.0697;1305.5
229.071;1945.8
229.0723;1895.9
229.0737;1185.6
229.075;374.2
229.0763;67.6
229.0776;64
229.0789;537.4
229.0802;2048.9
229.0815;4111
229.0828;5066.6
229.0841;4141
229.0854;2098.9
229.0868;469.8
229.0881;17.3
229.0894;13
229.1025;13.4
229.1038;294.1
229.1051;1514.4
229.1064;3518.5
229.1077;4749
229.109;4217.4
229.1103;2379.2
229.1116;666.1
229.113;44.8
229.1169;13.9
229.1182;17.1
229.1195;18.7
229.1208;32.2
229.1221;34.6
229.1234;26.3
229.1247;23.1
229.1261;14.7
229.1339;1.3
229.1352;22.4
229.1365;26.7
229.1378;29.3
229.1392;34.9
229.1405;181.9
229.1418;755.5
229.1431;1614.7
229.1444;2020.2
229.1457;1666.4
229.147;840.2
229.1483;172.7
229.1509;25.2
229.1523;211.6
229.1536;704.4
229.1549;1214.8
229.1562;1276.8
229.1575;867.2
229.1588;317.8
229.1601;20.9
229.1758;2.9
229.1772;55.1
229.1785;171
229.1798;274.7
229.1811;285.5
229.1824;196.4
229.1837;56.3
229.185;6.4
229.1863;13.9
229.1876;25.5
229.189;31
229.1903;28.4
229.1916;19
229.2007;1.3
229.2021;22
229.2034;32.4
229.2047;34.2
229.206;27.1
229.2073;15.4
229.2519;1.2
229.2532;20
229.2545;24.4
229.2558;26
229.2571;24.3
229.2584;18.8
229.3883;1.2
229.3896;20.1
229.3909;26.7
229.3922;29.5
229.3936;28.2
229.3949;22.4
229.4763;11.8
229.4776;25.1
229.4789;30.4
229.4802;26.7
229.4815;17.5
229.4933;16.7
229.4946;23.5
229.496;28.6
229.4973;29.1
229.4986;21.5
229.822;1
229.8233;16.6
229.8246;18.5
229.826;19.2
229.8273;17.8
229.8286;12.4
229.8733;14.6
229.8747;26.2
229.876;32.6
229.8773;34.1
229.8786;32.3
229.8799;27.3
229.8812;18
229.9313;15.3
229.9326;21.4
229.9339;23.6
229.9352;21.3
229.9366;15
229.9603;16
229.9616;21
229.9629;24.6
229.9642;26.3
229.9655;24.7
229.9668;29.6
229.9682;21.5
229.9695;27.6
229.9708;28.6
229.9721;21.3
229.9734;8.9
230.0802;9.7
230.0815;19.6
230.0828;29.6
230.0841;48.6
230.0855;58.1
230.0868;56.8
230.0881;45.8
230.0894;32.3
230.0907;19.3
230.0986;1.2
230.1;23.1
230.1013;68.6
230.1026;101.8
230.1039;96.4
230.1052;59.8
230.1066;22.2
230.1303;14.9
230.1316;16.3
230.1329;16.9
230.1342;15.5
230.1356;14.7
230.1369;49.3
230.1382;109.5
230.1395;139.3
230.1408;118.8
230.1422;62.5
230.1435;6.3
230.1474;1
230.1488;17.4
230.1501;26.4
230.1514;29.9
230.1527;24.6
230.154;12.4
230.158;15.7
230.1593;18.8
230.1606;21.9
230.1619;23.9
230.1633;23
230.1646;18.2
230.1659;11
230.3018;10.9
230.3031;13.4
230.3045;14.4
230.3058;12.9
230.3071;8.6
230.3243;11.9
230.3256;15.8
230.3269;17
230.3282;13.9
230.3296;6.9
230.3652;15.7
230.3665;24.1
230.3679;26.7
230.3692;22.1
230.3705;11.9
230.4524;1.2
230.4537;19.5
230.455;24.3
230.4564;25.5
230.4577;23.2
230.459;16.8
230.6336;1
230.6349;17.4
230.6362;22.7
230.6375;25.9
230.6389;23.2
230.6402;13.1
230.66;1.1
230.6614;18
230.6627;21.5
230.664;22.7
230.6653;22
230.6666;19.4
230.668;14.2
230.7474;11.5
230.7487;23.2
230.75;26.7
230.7514;21.1
230.7527;11.1
230.7977;1
230.799;17.9
230.8004;29.2
230.8017;35.9
230.803;36.4
230.8043;30.7
230.8057;19.5
230.8534;14.7
230.8547;23.4
230.856;27.7
230.8573;22.6
230.8587;10
230.8944;2
230.8958;47.2
230.8971;282.6
230.8984;611.4
230.8997;774
230.9011;643.8
230.9024;328.5
230.9037;77.1
230.905;18.7
230.9064;22.2
230.9077;30.5
230.909;35.9
230.9103;35.5
230.9117;27.7
230.913;14.6
230.9594;12.1
230.9607;16.9
230.962;19.5
230.9634;17.7
230.9647;12.6
230.9899;16
230.9912;89.4
230.9925;218.3
230.9939;306.1
230.9952;296.3
230.9965;192.7
230.9978;72.9
231.0111;8
231.0124;19
231.0138;23.5
231.0151;19.2
231.0164;9.7
231.0363;1
231.0376;17.5
231.039;22.9
231.0403;23.5
231.0416;18.9
231.0429;12
231.0456;1.8
231.0469;38.2
231.0483;190
231.0496;350.8
231.0509;419.9
231.0522;340
231.0536;159.1
231.0549;15.9
231.0814;1.8
231.0827;55.6
231.0841;513
231.0854;1372.2
231.0867;2054.5
231.0881;1992.8
231.0894;1253.2
231.0907;441.1
231.092;93.9
231.0934;16.4
231.0947;8.3
231.1199;2.1
231.1212;38.7
231.1226;95.6
231.1239;121.3
231.1252;95.6
231.1265;38
231.1305;14.3
231.1319;40.2
231.1332;67.8
231.1345;77.7
231.1358;69.6
231.1372;40.2
231.1385;21.3
231.2102;13.5
231.2115;18.7
231.2128;19.9
231.2142;16.1
231.2155;8.7
231.3962;14.1
231.3976;24
231.3989;27.6
231.4002;22.9
231.4015;12.1
231.4547;7
231.4561;11.7
231.4574;14.6
231.4587;12.7
231.4601;6.4
231.5466;10.5
231.5479;16.7
231.5492;19.9
231.5505;18.9
231.5519;15.8
231.5532;12.4
231.6144;16.2
231.6158;17.7
231.6171;17.7
231.6184;17.1
231.6198;15.6
231.6717;13.8
231.673;22.3
231.6744;26.7
231.6757;25
231.677;18.3
231.697;14.3
231.6984;19.4
231.6997;22.1
231.701;18.5
231.7024;8.3
231.7783;13.1
231.7796;24.5
231.781;29.6
231.7823;24.8
231.7836;13.3
231.8103;15.7
231.8116;25.1
231.813;31.2
231.8143;28
231.8156;15.3
231.861;1.4
231.8623;22.6
231.8636;23.7
231.865;25.1
231.8663;26.1
231.8676;24
231.869;17.1
231.9504;13.6
231.9517;16.7
231.953;18.3
231.9544;18.1
231.9557;16.3
231.957;12.3
232.2817;1.2
232.283;20.3
232.2843;28.9
232.2857;31.7
232.287;29.3
232.2883;21
232.3713;11.5
232.3726;16.2
232.374;17.1
232.3753;13
232.3766;6.3
232.6083;11.8
232.6096;15.6
232.611;17.5
232.6123;17.1
232.6137;13.4
232.6405;1
232.6418;17.1
232.6432;27.8
232.6445;29.7
232.6458;22.3
232.6472;10.7
232.9222;24.2
232.9236;197.8
232.9249;511.8
232.9262;774.1
232.9276;752
232.9289;457.3
232.9303;148.2
232.9316;7.3
232.933;136.2
232.9343;412.1
232.9356;692.2
232.937;736.7
232.9383;515.2
232.9397;201.7
232.941;21.9
232.9424;7.6
232.9437;15.8
232.945;18.5
232.9464;15.3
232.9477;8.9
232.9679;10.7
232.9692;16.7
232.9706;18.3
232.9719;16.1
232.9732;10.7
233.0001;14.5
233.0015;24.3
233.0028;27.4
233.0041;24.5
233.0055;18.8
233.0633;14.1
233.0646;50.3
233.066;104.3
233.0673;124.9
233.0686;96.6
233.07;43.4
233.0982;2
233.0996;34.8
233.1009;61.4
233.1023;88
233.1036;91
233.1049;74.8
233.1063;40.8
233.1076;11.1
233.1466;6.7
233.148;24.5
233.1493;256.7
233.1507;2062
233.152;7625.3
233.1533;13903.3
233.1547;16360
233.156;13120.1
233.1574;6739.3
233.1587;1602.6
233.1601;155.2
233.1614;35.8
233.1628;21.7
233.1641;12.5
233.366;11.5
233.3673;14.7
233.3687;15.5
233.37;12.9
233.3714;7.5
233.4522;1.2
233.4535;20.6
233.4549;32.4
233.4562;36
233.4576;30.8
233.4589;20.7
233.4603;9.2
233.4994;12.6
233.5007;19.8
233.5021;23.8
233.5034;22.4
233.5047;16
233.5506;11
233.5519;17.4
233.5533;19.3
233.5546;16.8
233.556;10.8
233.5924;12.1
233.5937;23.6
233.5951;30.9
233.5964;29.2
233.5978;19.3
233.7273;1.6
233.7287;26.8
233.73;32.9
233.7314;34.1
233.7327;26.6
233.7341;12.1
233.7692;7.6
233.7705;10.8
233.7719;12.8
233.7732;12.2
233.7746;8.4
233.9975;10.4
233.9989;19.6
234.0002;21.8
234.0016;16.7
234.0029;9
234.0178;12.6
234.0191;16.4
234.0205;16.7
234.0218;12.7
234.0232;5.1
234.0732;9.1
234.0746;51.2
234.0759;78.7
234.0773;107.7
234.0787;113.3
234.08;97.8
234.0814;64.7
234.0827;36.2
234.0841;14.3
234.0854;16.3
234.0868;15.6
234.0881;10.9
234.1368;1.3
234.1382;21.5
234.1395;28.6
234.1409;29.5
234.1422;27.5
234.1436;27.6
234.145;27.1
234.1463;20.7
234.1517;1.2
234.1531;32.6
234.1544;250.9
234.1558;710.8
234.1571;1090.6
234.1585;1116.4
234.1598;768.6
234.1612;296.6
234.1626;49.8
234.2235;8.4
234.2248;13.3
234.2262;15
234.2275;12.9
234.2289;8.6
234.3102;11
234.3115;15.1
234.3129;17.3
234.3142;16.4
234.3156;11.6
234.382;14.2
234.3833;25.1
234.3847;30.8
234.3861;30.5
234.3874;24.9
234.3888;14.9
234.6289;11.2
234.6302;18.3
234.6316;20.5
234.6329;17.3
234.6343;11.1
234.7158;1.1
234.7171;19.3
234.7185;31.4
234.7199;37.3
234.7212;34.1
234.7226;22.1
234.762;15.7
234.7633;25.2
234.7647;30
234.7661;26.4
234.7674;14.8
234.8435;15.6
234.8449;19
234.8462;21.2
234.8476;19.1
234.849;12.2
234.8585;14.4
234.8598;17.5
234.8612;18.6
234.8626;17.7
234.8639;13.8
234.917;13.3
234.9183;18
234.9197;18.7
234.921;15.7
234.9224;9.4
234.9292;13.2
234.9306;42.1
234.9319;123.2
234.9333;209.2
234.9346;225.2
234.936;169.7
234.9374;89.8
234.9387;34.4
234.9428;10.1
234.9442;12.7
234.9455;13.4
234.9469;13.2
234.9482;11.9
234.9496;8.2
234.9863;9.4
234.9877;21.2
234.9891;27.8
234.9904;24.4
234.9918;13.9
234.9959;13.3
234.9972;21.1
234.9986;25.6
234.9999;25.6
235.0013;21.8
235.0027;15.4
235.0435;13.8
235.0449;111.1
235.0462;663.5
235.0476;1407.7
235.0489;1775.7
235.0503;1474.2
235.0517;749.3
235.053;170.5
235.0544;12.7
235.0598;15.5
235.0612;28.9
235.0626;32.5
235.0639;30.3
235.0653;25.2
235.0666;5.9
235.0707;1.2
235.0721;19.4
235.0735;29
235.0748;33.1
235.0762;27.4
235.0775;14.7
235.0816;14.9
235.083;23.3
235.0843;25.9
235.0857;22.4
235.0871;14.6
235.0925;3.5
235.0939;62
235.0952;143.3
235.0966;198.6
235.098;184.6
235.0993;113.3
235.1007;36
235.102;16.5
235.1034;13.3
235.1048;7.9
235.1293;3.6
235.1306;62.5
235.132;130.9
235.1334;205.6
235.1347;240.2
235.1361;240.9
235.1375;224.1
235.1388;160.6
235.1402;71.5
235.1511;11.9
235.1524;24.2
235.1538;48.6
235.1552;59.2
235.1565;68.1
235.1579;48.9
235.1592;38.1
235.1606;20.5
235.162;19.9
235.1633;16.5
235.1647;78.3
235.1661;967.4
235.1674;4493.1
235.1688;8974.8
235.1701;11235.8
235.1715;9578
235.1729;5326.9
235.1742;1494.7
235.1756;205
235.177;26.5
235.1783;17.4
235.3283;10.9
235.3296;23.7
235.331;29.5
235.3323;26.6
235.3337;17.3
235.6832;1.1
235.6846;17.7
235.686;26.6
235.6873;30.8
235.6887;28.4
235.6901;20.3
235.6914;10.3
235.924;13.9
235.9253;21.3
235.9267;25.7
235.9281;26.7
235.9294;39.8
235.9308;39.1
235.9322;25.6
235.9335;21.1
235.9349;12.8
236.0595;1.1
236.0609;18.8
236.0623;25.7
236.0636;28.6
236.065;24.5
236.0664;14
236.0801;1.3
236.0815;20.9
236.0828;29.6
236.0842;32.5
236.0856;26.1
236.0869;13.1
236.0883;10
236.0897;39.5
236.091;80.1
236.0924;100.8
236.0938;98.4
236.0952;73.7
236.0965;54.8
236.0979;36.5
236.0993;31.7
236.1006;22.5
236.102;21.3
236.1034;19.5
236.1048;16.6
236.1061;12.1
236.1692;19.9
236.1705;106
236.1719;218
236.1733;272.3
236.1747;235.9
236.176;136.3
236.1774;30.5
236.2473;1
236.2487;17.3
236.2501;22.4
236.2515;25.9
236.2528;25.7
236.2542;22.6
236.2556;17.6
236.3201;11.6
236.3214;18.5
236.3228;20.5
236.3242;18.2
236.3255;13.1
236.4313;10.7
236.4326;15.6
236.434;17.9
236.4354;17.8
236.4368;15.1
236.4381;9.5
236.7075;1.2
236.7089;19.8
236.7103;24
236.7117;25.9
236.713;23.8
236.7144;15.2
236.7172;16.2
236.7185;20.9
236.7199;22.7
236.7213;20.1
236.7227;14.3
236.7626;13.7
236.7639;18.9
236.7653;20.4
236.7667;16.8
236.7681;9.7
236.8314;11.2
236.8328;15.8
236.8341;18.7
236.8355;17.2
236.8369;10.7
236.9705;15.5
236.9719;19.2
236.9733;21.1
236.9746;23.5
236.976;34.9
236.9774;43.7
236.9788;42.2
236.9802;27.5
236.9815;17
236.9995;1.5
237.0008;25.8
237.0022;40.5
237.0036;51.2
237.005;48.6
237.0063;30.5
237.0091;17
237.0105;155.8
237.0119;540.3
237.0132;950.9
237.0146;1071.2
237.016;789.5
237.0174;312.3
237.0187;21.1
237.038;5.5
237.0394;12.6
237.0408;16.7
237.0422;35.7
237.0436;57.4
237.0449;91.2
237.0463;102.2
237.0477;81.9
237.0491;49.8
237.0505;114.3
237.0518;218
237.0532;270.7
237.0546;237.3
237.056;149.7
237.0573;33.2
237.0711;4.5
237.0725;80
237.0739;205.9
237.0753;378.8
237.0767;454.6
237.078;394.1
237.0794;262.7
237.0808;173.2
237.0822;111.4
237.0835;57.5
237.0849;7.9
237.0863;1.3
237.0877;21.7
237.0891;31.8
237.0904;32.9
237.0918;24.4
237.0932;12.4
237.107;1
237.1084;25.8
237.1097;173.9
237.1111;384.7
237.1125;545.3
237.1139;515
237.1153;330.8
237.1166;106.5
237.118;30.8
237.1194;13.3
237.1318;9.6
237.1332;17.4
237.1346;21.7
237.136;21.7
237.1373;32.4
237.1387;28.3
237.1401;35.2
237.1415;35.8
237.1429;32.3
237.1442;52.3
237.1456;209.9
237.147;764.1
237.1484;1349.8
237.1498;1535.8
237.1511;1180.2
237.1525;553.2
237.1539;52.6
237.1663;10.4
237.1677;17.6
237.1691;20.3
237.1704;17.7
237.1718;10.6
237.1815;12.8
237.1829;45.7
237.1842;67.4
237.1856;76.7
237.187;64.6
237.1884;37.3
237.1898;6
237.3278;1.1
237.3292;18
237.3306;24.2
237.332;25.4
237.3333;21.8
237.3347;15.3
237.4135;2.5
237.4148;41.3
237.4162;52.6
237.4176;54.3
237.419;44.2
237.4204;27.3
237.477;13.4
237.4784;17.4
237.4798;18.2
237.4812;17
237.4826;13.4
237.7316;11.7
237.733;14.4
237.7344;15.3
237.7358;14.7
237.7372;12.3
237.7801;13.2
237.7815;17.9
237.7829;21.5
237.7842;21.6
237.7856;18.1
237.787;12.4
237.7981;1
237.7995;16.8
237.8009;19.7
237.8022;20.1
237.8036;18.7
237.805;13.3
237.8577;15.5
237.8591;57.8
237.8604;87.3
237.8618;93.5
237.8632;72
237.8646;39.4
237.9547;14.3
237.9561;25.3
237.9575;30.3
237.9589;24.7
237.9602;11.5
238.0671;13.7
238.0684;28.1
238.0698;46.8
238.0712;64.3
238.0726;64.8
238.074;45
238.0754;7.7
238.0809;14.3
238.0823;31
238.0837;33.9
238.0851;33.2
238.0865;26.9
238.0879;12.6
238.0893;5.6
238.2031;11
238.2045;14.6
238.2059;16.6
238.2073;18.3
238.2086;31.4
238.21;41.3
238.2114;34.9
238.2128;27
238.2142;11.2
238.2281;1.1
238.2295;17.6
238.2309;22
238.2323;23.7
238.2336;22.7
238.235;18.7
238.2406;8.2
238.242;16.5
238.2434;19.8
238.2448;15.5
238.2462;6.1
238.2962;1.4
238.2976;22.7
238.2989;30
238.3003;32.4
238.3017;29.8
238.3031;23.6
238.3448;1.4
238.3462;22.3
238.3476;29.1
238.349;30.7
238.3504;29.2
238.3518;28.3
238.3532;26.7
238.3545;20.6
238.3684;12.2
238.3698;17.9
238.3712;19.8
238.3726;16.4
238.374;8.8
238.438;11.9
238.4394;17.6
238.4407;20.4
238.4421;16.9
238.4435;7
238.4964;8.9
238.4978;11
238.4992;11.8
238.5006;10.5
238.502;8.1
238.5576;10.5
238.559;16.9
238.5604;20
238.5618;18.8
238.5632;13.2
238.6258;8.8
238.6272;11.8
238.6286;12.9
238.63;11.7
238.6314;8.1
238.662;7.2
238.6634;16.5
238.6648;19.8
238.6662;14.9
238.6676;5.3
238.6732;1.5
238.6746;24
238.676;27.5
238.6774;30.5
238.6788;30.6
238.6802;26.6
238.6815;18.3
238.8418;13.3
238.8432;19.9
238.8446;22.4
238.846;20.2
238.8474;14.5
238.9255;2.4
238.9269;66.7
238.9283;539.2
238.9297;1329.6
238.9311;1898.7
238.9325;1784.4
238.9339;1071.3
238.9353;313.4
238.9367;21.6
238.9395;1.4
238.9408;22.2
238.9422;27.7
238.9436;29.7
238.945;25.3
238.9464;14.2
238.9688;20
238.9701;260.2
238.9715;1584
238.9729;6904
238.9743;13990.1
238.9757;18041.8
238.9771;15924
238.9785;9289
238.9799;2948.9
238.9813;396.2
238.9827;23
239.0092;15.6
239.0106;25.7
239.012;31.5
239.0134;28.1
239.0148;17.2
239.0176;1.5
239.019;27.3
239.0204;73.1
239.0218;142.1
239.0232;161.5
239.0246;131.1
239.026;73.8
239.0274;34.3
239.0288;13.7
239.0483;10.3
239.0497;44.1
239.0511;86.2
239.0525;189
239.0539;431
239.0553;718.7
239.0567;1265.4
239.0581;1984.8
239.0595;2504.3
239.0609;2145.4
239.0623;1083.2
239.0637;212.3
239.0651;76.8
239.0665;91.1
239.0679;95.7
239.0693;76.3
239.0707;47.3
239.0721;9.8
239.0846;1.1
239.086;29.3
239.0874;247.6
239.0888;1111
239.0902;3008.7
239.0916;4595.6
239.093;4605.5
239.0944;3003.7
239.0958;1068.7
239.0972;124.8
239.0986;1.1
239.1;17.1
239.1014;19.5
239.1028;20.8
239.1042;19
239.1056;13.3
239.1139;14.7
239.1153;23.1
239.1167;27.3
239.1181;29.3
239.1195;46.8
239.1209;80.7
239.1223;258
239.1237;1556.3
239.1251;8019.1
239.1265;19042.6
239.1279;28232.9
239.1293;28918.2
239.1307;20529.9
239.1321;9196
239.1335;1710.5
239.1349;250.4
239.1363;54.4
239.1377;25.3
239.1391;17.4
239.16;2.1
239.1614;40.3
239.1628;147.3
239.1642;228.2
239.1656;243.7
239.167;184.2
239.1684;82.9
239.1698;10.8
239.1964;5.8
239.1978;105.5
239.1992;310.9
239.2006;509
239.202;536.7
239.2034;372.1
239.2048;152.1
239.2062;30.2
239.2104;1.5
239.2117;25.9
239.2131;53.6
239.2145;67.5
239.2159;69.9
239.2173;69.7
239.2187;57.8
239.2201;78.7
239.2215;88.6
239.2229;67.3
239.2243;50.9
239.2257;39.9
239.2271;15.7
239.2299;2.2
239.2313;43.9
239.2327;198.5
239.2341;449.8
239.2355;747.5
239.2369;939
239.2383;884.7
239.2397;553
239.2411;194
239.2425;30.1
239.2439;12.8
239.2844;8.5
239.2858;11.5
239.2872;12.1
239.2886;9.7
239.29;5.7
239.4523;1.1
239.4537;17.9
239.4551;22.9
239.4565;23.6
239.4579;19
239.4593;11
239.4789;10.7
239.4803;14.4
239.4817;15.4
239.4831;14
239.4845;9.9
239.4957;1.4
239.4971;23.5
239.4985;29.7
239.4999;30.5
239.5013;27.2
239.5027;20
239.5769;11.2
239.5783;14.4
239.5797;16.2
239.5811;14.9
239.5825;10.9
239.5853;5.4
239.5867;11.3
239.5881;13.2
239.5895;11
239.5909;6.6
239.6624;13.2
239.6638;15
239.6652;15
239.6666;13.1
239.668;8.9
239.7213;14.6
239.7227;20.8
239.7241;23
239.7255;20.7
239.7269;15.5
239.762;1.4
239.7634;22.9
239.7648;28.9
239.7662;30.1
239.7676;28.3
239.769;23.4
239.8658;1.1
239.8672;17.6
239.8686;22.6
239.87;25.5
239.8714;25.9
239.8728;36.7
239.8742;24.7
239.8756;26
239.877;19.7
239.8784;8.6
239.9753;2.1
239.9767;35.3
239.9781;71.5
239.9795;91.7
239.9809;83.5
239.9823;52.9
239.9837;13.4
240.0146;9.5
240.016;17
240.0174;21.9
240.0188;21.8
240.0202;17.6
240.0216;11
240.0469;1.3
240.0483;21.2
240.0497;23.9
240.0511;25.4
240.0525;25
240.0539;18.9
240.0792;15.5
240.0806;25.2
240.082;27.8
240.0834;24.1
240.0848;21.1
240.0862;10.1
240.0876;12.3
240.089;10.5
240.0905;7.3
240.0919;19.4
240.0933;35.3
240.0947;50.3
240.0961;53.9
240.0975;47.3
240.0989;30.5
240.1003;8.9
240.1256;2
240.127;53.5
240.1284;437
240.1298;1257.1
240.1312;1911.3
240.1326;1842.2
240.134;1090.2
240.1354;345
240.1368;45.6
240.1382;10.5
240.2128;1.4
240.2142;22.8
240.2156;35.4
240.217;35.4
240.2184;24.4
240.2198;12.4
240.3689;13.7
240.3704;30.6
240.3718;37.2
240.3732;30
240.3746;13.9
240.5056;9.1
240.507;15.3
240.5084;18
240.5098;15.5
240.5112;9.6
240.5126;11.8
240.514;16.5
240.5154;18.6
240.5168;16.8
240.5182;11
240.5225;12.4
240.5239;24
240.5253;29.2
240.5267;26.9
240.5281;20.2
240.6522;1.2
240.6536;19.2
240.655;21.9
240.6564;22.5
240.6578;22.5
240.6592;18.6
240.6747;14.6
240.6761;21.6
240.6775;24.9
240.6789;21.9
240.6804;13.6
240.8003;11
240.8017;14.6
240.8031;15.7
240.8045;14.2
240.8059;9.6
240.902;6
240.9034;146.6
240.9048;1014.1
240.9062;2857.2
240.9076;4449.7
240.909;4622.7
240.9104;3234.2
240.9118;1337.6
240.9133;213.3
240.9147;31.3
240.9231;1.6
240.9246;29.8
240.926;109
240.9274;179.7
240.9288;194.9
240.9302;148.7
240.9316;74.8
240.933;9.1
240.9655;12.9
240.9669;39.4
240.9684;312.2
240.9698;1736.3
240.9712;4103.6
240.9726;5795.4
240.974;5536.7
240.9754;3490.8
240.9768;1129.7
240.9782;141.3
240.9797;317.8
240.9811;1443
240.9825;3477.1
240.9839;4888.5
240.9853;4658.7
240.9867;2997.7
240.9881;1123.2
240.9896;123.9
240.991;11.3
241.0037;11.1
241.0051;17.5
241.0065;18.5
241.0079;13.7
241.0093;5.8
241.0192;11.9
241.0206;23.9
241.0221;28.7
241.0235;22.9
241.0249;10.6
241.0263;15.7
241.0277;37.7
241.0291;46.9
241.0305;38.8
241.032;24.6
241.0334;14.4
241.0348;18.3
241.0362;19.3
241.0376;17.6
241.039;13.9
241.0645;2.5
241.0659;46.6
241.0673;177
241.0687;531.3
241.0701;892.4
241.0715;1030.8
241.073;806.4
241.0744;370.5
241.0758;51.8
241.0942;1.1
241.0956;21.5
241.097;81.3
241.0984;131.6
241.0998;154.2
241.1012;135.4
241.1026;195
241.1041;1258.4
241.1055;4471.3
241.1069;7492.6
241.1083;8242.9
241.1097;6214.2
241.1111;2850.7
241.1125;693.6
241.114;1223.5
241.1154;6233.8
241.1168;15690.2
241.1182;24201.7
241.1196;25790.1
241.121;19212.3
241.1224;9274
241.1239;2096.1
241.1253;233.7
241.1366;4.7
241.138;114.7
241.1394;884.9
241.1408;3659.3
241.1423;8405.1
241.1437;12065.4
241.1451;11869.7
241.1465;7935.6
241.1479;3124.5
241.1493;437.8
241.1606;7.5
241.1621;15.5
241.1635;17.4
241.1649;13.2
241.1663;6.3
241.1762;24.8
241.1776;266.6
241.179;587.5
241.1804;812.8
241.1819;759.6
241.1833;477.3
241.1847;143
241.1861;28.4
241.1946;1.1
241.196;18.1
241.1974;27.7
241.1988;35.5
241.2003;38.6
241.2017;34.9
241.2031;26
241.2045;15
241.2073;2.2
241.2087;35.4
241.2102;51.8
241.2116;183.2
241.213;896.4
241.2144;2835.3
241.2158;5038.3
241.2172;5812.2
241.2187;4484.7
241.2201;2066.8
241.2215;422.6
241.2229;53.3
241.2243;45.5
241.2257;125.7
241.2271;259
241.2286;556.8
241.23;801.9
241.2314;898
241.2328;794.2
241.2342;608.4
241.2356;473.9
241.2371;469.1
241.2385;484.5
241.2399;402
241.2413;216
241.2427;72.2
241.2441;30.5
241.2455;66.8
241.247;350.7
241.2484;1779.5
241.2498;10096.5
241.2512;24711.4
241.2526;37383.1
241.254;39067
241.2555;28473.2
241.2569;13394.3
241.2583;2928.4
241.2597;334.6
241.2824;12.5
241.2838;18.7
241.2852;21.3
241.2866;20.3
241.288;16
241.2894;9.2
241.4991;1.1
241.5005;17.5
241.5019;23
241.5034;25.5
241.5048;22
241.5062;12
241.5416;8.7
241.5431;16.2
241.5445;18.2
241.5459;12.9
241.5473;4.4
241.6622;11.1
241.6636;16.1
241.6651;18.8
241.6665;17.9
241.6679;13.1
242.0771;11.9
242.0786;17.4
242.08;17.2
242.0814;13.4
242.0828;9.3
242.0956;10.8
242.0971;23.6
242.0985;29.4
242.0999;28.9
242.1013;21.7
242.1028;10
242.1056;1.1
242.107;19.3
242.1085;54.5
242.1099;70.4
242.1113;68.8
242.1127;51.9
242.1141;19.3
242.117;9.4
242.1184;182
242.1198;705.6
242.1213;1201.6
242.1227;1337.2
242.1241;1017.1
242.1255;459.1
242.127;43.1
242.1355;8.2
242.1369;13
242.1383;30.5
242.1398;42.9
242.1412;42.1
242.1426;28.7
242.144;39.7
242.1455;96.9
242.1469;162.9
242.1483;179.3
242.1497;125.3
242.1511;46.1
242.1583;1.2
242.1597;19.6
242.1611;24.9
242.1625;26.8
242.164;27
242.1654;55.4
242.1668;132
242.1682;476.4
242.1697;1766.6
242.1711;7764.3
242.1725;31574.2
242.1739;66253.1
242.1753;91393.2
242.1768;88585.2
242.1782;59836.7
242.1796;25524.1
242.181;4545.4
242.1825;1228.5
242.1839;482.2
242.1853;175.3
242.1867;62.3
242.201;1.1
242.2024;18.1
242.2038;24
242.2052;24.9
242.2067;24.3
242.2081;19.3
