m/z;Intensity
152.0369;10.9
152.066;2.2
152.0667;3.1
152.0674;3.1
152.0681;2.7
152.0688;2.2
152.0823;11.9
152.083;18.5
152.0837;21
152.0844;17.6
152.0851;11.3
152.0886;7.2
152.0893;15.1
152.09;18.1
152.0908;16.1
152.0915;11.8
152.1581;11.9
152.1588;15.5
152.1595;17.2
152.1602;16.6
152.1609;14
152.1666;19.6
152.1673;24
152.168;27.2
152.1687;26.6
152.1694;22.7
152.1701;15.2
152.2404;2.3
152.2411;2.9
152.2418;2.7
152.2425;1.9
152.3803;1.5
152.381;2.3
152.3817;8.6
152.3824;13.3
152.3831;14.7
152.3838;10.2
152.3845;4
152.4051;21.3
152.4058;29.7
152.4065;33
152.4073;29.4
152.408;20.4
152.4357;7.5
152.4364;10.4
152.4371;11.8
152.4378;11.5
152.4385;9
152.4407;8.7
152.4414;17.5
152.4421;22.7
152.4428;20.8
152.4435;14.1
152.4599;11.4
152.4606;23.6
152.4613;29.2
152.462;25.6
152.4627;13.7
152.4663;8.4
152.467;10.6
152.4677;12.6
152.4684;12.8
152.4691;10.2
152.4698;5.5
152.5467;11.7
152.5474;14
152.5481;15.2
152.5488;13.5
152.5495;9.1
152.6065;12.2
152.6072;29
152.6079;37.6
152.6086;28.6
152.6093;5.8
152.6136;8.5
152.6143;10.4
152.615;11.4
152.6157;10.1
152.6164;5.9
152.6193;10
152.62;12.8
152.6207;13.4
152.6214;11.2
152.6221;7.6
152.6357;8.6
152.6364;13.6
152.6371;15.7
152.6378;13.7
152.6385;9.9
152.6962;22.8
152.6969;26.5
152.6977;31.1
152.6984;34
152.6991;30
152.6998;18.5
152.7062;9.4
152.7069;12
152.7076;14.8
152.7083;14.8
152.7091;11.1
152.7654;8.4
152.7661;14.2
152.7668;16.9
152.7675;15.4
152.7682;10.4
152.7961;8.4
152.7968;11.9
152.7975;12.7
152.7982;11.9
152.7989;9.5
152.8003;9.7
152.8011;19.3
152.8018;23.8
152.8025;20.1
152.8032;10.3
152.8182;9.3
152.8189;14.2
152.8196;16.6
152.8203;15.6
152.821;11.6
152.8803;12
152.881;17.9
152.8817;40.7
152.8824;74.4
152.8831;103.6
152.8839;98
152.8846;57.8
152.8853;4.9
152.9053;10.6
152.906;12.7
152.9067;13.2
152.9074;12.4
152.9081;9.7
152.9196;9.1
152.9203;17.8
152.921;22.8
152.9217;19.7
152.9224;8.9
152.9453;1.9
152.946;2.3
152.9467;2.5
152.9474;2.2
152.9481;1.5
152.9839;29.2
152.9846;152.9
152.9853;304.8
152.986;383
152.9867;324.9
152.9875;177.8
152.9882;44.5
152.9889;9.6
153.0518;17.6
153.0525;20
153.0532;23
153.054;22.1
153.0547;19.9
153.0554;7.4
153.0561;6.4
153.0568;4.6
153.0575;2.8
153.0582;2.1
153.0897;1.2
153.0904;4.5
153.0912;18.1
153.0919;21.4
153.0926;20
153.0933;16.8
153.094;13.8
153.0947;10
153.1176;8
153.1184;12
153.1191;12.4
153.1198;9.7
153.1205;4.8
153.2086;12.7
153.2093;17.9
153.21;17.5
153.2107;14
153.2114;10.5
153.2336;3.5
153.2344;11.7
153.2351;15.9
153.2358;14.7
153.2365;8.7
153.2573;15.8
153.258;24.5
153.2587;26.4
153.2594;22
153.2602;12.5
153.4137;6.5
153.4144;11.1
153.4151;13.3
153.4158;18
153.4165;17.5
153.4172;13
153.418;12.3
153.4187;8.6
153.4302;9.8
153.4309;16.4
153.4316;21
153.4323;19.6
153.433;13.2
153.4467;2
153.4474;2.3
153.4481;2.5
153.4488;2.5
153.4496;2.4
153.4503;1.7
153.4539;12.2
153.4546;15.7
153.4553;16.1
153.456;14.6
153.4567;11.9
153.4654;12.8
153.4661;15.1
153.4668;16.5
153.4675;16.3
153.4682;14.1
153.4747;1.8
153.4754;2.6
153.4761;2.9
153.4768;2.5
153.4776;1.4
153.5329;19.4
153.5336;26.4
153.5343;27
153.535;24.8
153.5358;22.4
153.5365;20.2
153.5401;8.5
153.5408;14.3
153.5415;15.8
153.5422;12.6
153.5429;7
153.553;6.7
153.5537;12
153.5544;14.7
153.5552;13.9
153.5559;9.8
153.6803;2.1
153.681;2.5
153.6817;2.8
153.6825;2.8
153.6832;2
153.7163;5.8
153.717;9.9
153.7177;12
153.7185;11.3
153.7192;8.2
153.802;7.1
153.8027;13.8
153.8034;18.1
153.8042;19.3
153.8049;17.9
153.8056;15
153.8063;10.6
153.8179;8.8
153.8186;12.6
153.8193;14.9
153.82;13
153.8207;7.3
153.8589;5.2
153.8597;9
153.8604;11.2
153.8611;11
153.8618;8.8
153.8625;5
153.8654;9.6
153.8662;12.9
153.8669;14.5
153.8676;12.2
153.8683;5.9
153.8777;4.3
153.8784;21
153.8791;27.4
153.8799;25.4
153.8806;18.4
153.8813;8.9
153.8835;7.9
153.8842;14
153.8849;17
153.8856;15.4
153.8863;11
153.9094;11.9
153.9101;16.6
153.9109;18.9
153.9116;19.5
153.9123;16.9
153.913;10.6
153.9246;7.8
153.9253;13
153.926;14.9
153.9267;12.5
153.9275;6.9
153.9412;15
153.9419;20
153.9426;20.4
153.9433;16.9
153.944;12
154.0227;10.2
154.0234;14.3
154.0242;14.9
154.0249;12.3
154.0256;8
154.0437;11.1
154.0444;15.3
154.0451;16.9
154.0458;16.2
154.0466;14.8
154.0473;14.1
154.048;13.6
154.0487;11.6
154.0863;1.5
154.087;2.9
154.0877;3.5
154.0885;3
154.0892;1.6
154.0964;3.9
154.0971;10.2
154.0978;12.4
154.0986;10.8
154.0993;7.3
154.108;9.7
154.1087;15.6
154.1094;17.8
154.1101;15.8
154.1109;10.9
154.1304;5.9
154.1311;12.6
154.1318;14.3
154.1325;11.3
154.1333;6.1
154.1506;6.9
154.1513;11.3
154.1521;13.9
154.1528;13.4
154.1535;9.3
154.2446;9.7
154.2454;13.5
154.2461;14.5
154.2468;13
154.2475;13
154.2483;13.5
154.249;22
154.2497;24.4
154.2504;19.3
154.2512;9.2
154.4018;8.7
154.4025;13.4
154.4032;16
154.404;14.6
154.4047;10.4
154.4591;13.9
154.4598;24.4
154.4605;31.7
154.4612;30.4
154.462;19.6
154.4946;6.9
154.4953;11.9
154.496;14
154.4968;12.3
154.4975;8.4
154.5004;6.5
154.5011;34.4
154.5019;43
154.5026;44.6
154.5033;41.9
154.504;30.4
154.5048;24.9
154.5055;13.7
154.5526;6.5
154.5534;9.8
154.5541;10.3
154.5548;8.6
154.5556;6.4
154.5635;11.5
154.5643;20.3
154.565;23.6
154.5657;20.4
154.5664;13.7
154.5853;9.4
154.586;18.2
154.5868;32
154.5875;34.3
154.5882;28
154.5889;17.1
154.5897;9.2
154.6223;1.6
154.6231;2.4
154.6238;2.7
154.6245;2.5
154.6253;2
154.6369;14.3
154.6376;19.7
154.6383;22.1
154.6391;19.4
154.6398;10.6
154.6826;16.2
154.6834;25.6
154.6841;27.3
154.6848;22.5
154.6856;22.5
154.6863;11.1
154.687;12.9
154.6877;12.5
154.6885;8.8
154.7597;18.3
154.7604;24.8
154.7612;26.4
154.7619;24.6
154.7626;20.2
154.7633;12.8
154.8026;23.7
154.8034;29.4
154.8041;33.7
154.8048;36.8
154.8055;34.2
154.8063;23.5
154.8325;3.6
154.8332;11.2
154.8339;15.4
154.8346;14.9
154.8354;11
154.8689;2
154.8696;2.2
154.8703;2.3
154.871;2.4
154.8718;2.3
154.8725;1.9
154.8994;19.1
154.9002;25.6
154.9009;28.3
154.9016;25.4
154.9024;20.1
154.9111;10.2
154.9118;13.7
154.9125;15.4
154.9133;13.6
154.914;8.2
154.9257;9.7
154.9264;18.6
154.9271;35.3
154.9278;45.2
154.9286;41.1
154.9293;23.9
154.93;8.4
154.9541;8.5
154.9548;14.4
154.9555;17.5
154.9563;15.9
154.957;12.1
154.9847;5
154.9854;9.9
154.9861;12.3
154.9869;11.6
154.9876;9.9
155.027;9.3
155.0277;15.1
155.0284;16.9
155.0292;14.4
155.0299;9.2
155.0583;7.4
155.0591;11.1
155.0598;12.5
155.0605;10.7
155.0612;6.1
155.0627;3.8
155.0634;10.8
155.0642;13.6
155.0649;11.8
155.0656;7.7
155.0678;21.1
155.0685;42.4
155.0693;60.9
155.07;99.7
155.0707;110.3
155.0715;90.1
155.0722;62.1
155.0729;28.1
155.0736;2.5
155.0744;10.5
155.0751;15.1
155.0758;17.7
155.0766;15.3
155.0773;8.4
155.0802;6
155.0809;10.1
155.0817;11.8
155.0824;10.1
155.0831;6.8
155.0839;7.4
155.0846;19.1
155.0853;26.2
155.086;27
155.0868;22.7
155.0875;8.2
155.105;4.1
155.1057;20
155.1065;41.1
155.1072;54.1
155.1079;49.1
155.1087;29.2
155.1094;9.4
155.1422;8.9
155.143;11.9
155.1437;13.8
155.1444;13.2
155.1452;9.3
155.2511;7.8
155.2518;13
155.2525;14.9
155.2532;12.9
155.254;8.8
155.3615;9.5
155.3622;12.6
155.3629;13.8
155.3636;12.8
155.3644;9.1
155.4237;10.8
155.4244;19
155.4251;22.4
155.4258;20.9
155.4266;16.1
155.4288;11.1
155.4295;14.1
155.4302;15.2
155.431;14
155.4317;11.4
155.4354;7.3
155.4361;19
155.4368;23.3
155.4376;22.7
155.4383;17.4
155.439;8.2
155.4881;4.4
155.4888;14.9
155.4895;19.8
155.4903;15.7
155.491;6.2
155.6031;2.3
155.6039;2.9
155.6046;2.5
155.6053;1.5
155.7308;10.8
155.7315;19.2
155.7323;22.6
155.733;19.8
155.7337;12.3
155.7433;9.7
155.744;12.1
155.7447;14
155.7455;14.9
155.7462;12.5
155.7469;7.7
155.7939;9.3
155.7947;14.7
155.7954;15.7
155.7962;12.1
155.7969;6.8
155.8454;9.3
155.8461;17.1
155.8469;21.7
155.8476;21
155.8483;15.1
155.8491;5.9
155.8799;1.7
155.8807;2.6
155.8814;3
155.8821;2.7
155.8829;2
155.8895;19.3
155.8902;27.9
155.891;35.9
155.8917;35.8
155.8924;27.3
155.8932;16.8
155.9211;9.5
155.9218;11.6
155.9226;12.3
155.9233;10.6
155.924;6.7
155.9432;18.9
155.9439;24.2
155.9446;24.1
155.9454;21.7
155.9461;19.1
155.9498;10.9
155.9505;20.4
155.9513;24.7
155.952;20.6
155.9527;11.8
156.0875;12.6
156.0882;26.7
156.0889;42.5
156.0897;49.9
156.0904;43.5
156.0911;27.8
156.0919;10.3
156.1007;1.4
156.1015;10.4
156.1022;26.3
156.1029;41.5
156.1037;44.9
156.1044;33.2
156.1051;15.2
156.1059;3.2
156.1331;9.6
156.1339;19.1
156.1346;24
156.1353;22.4
156.1361;16.4
156.1892;12.2
156.1899;20.9
156.1906;25.5
156.1914;22.4
156.1921;12.1
156.229;1.5
156.2297;2.4
156.2305;2.8
156.2312;2.5
156.2319;1.6
156.2519;10.3
156.2526;13.7
156.2533;15.3
156.2541;14.6
156.2548;12
156.3382;14.5
156.339;17.8
156.3397;17.9
156.3404;15.2
156.3412;11.1
156.3426;9.7
156.3434;14.8
156.3441;16.9
156.3449;13.8
156.3456;6.9
156.3678;8
156.3685;10.7
156.3692;11.9
156.37;11.2
156.3707;9
156.3759;1.8
156.3766;2.3
156.3774;2.4
156.3781;2.3
156.3788;2
156.3803;9.4
156.3811;18.5
156.3818;22
156.3825;18.3
156.3833;11.8
156.5082;6.5
156.5089;24.5
156.5097;33.8
156.5104;35.3
156.5112;28.7
156.5119;17.6
156.5126;19.5
156.5134;19.2
156.5141;12
156.6873;9.7
156.6881;17.5
156.6888;21
156.6896;17.5
156.6903;9.1
156.7036;8.8
156.7044;13.2
156.7051;15
156.7059;13.4
156.7066;7.8
156.7518;6.8
156.7526;12.6
156.7533;15.8
156.754;14.1
156.7548;7.2
156.7733;1.4
156.7741;2.3
156.7748;2.7
156.7755;2.3
156.7763;1.3
156.7867;12.8
156.7874;19.8
156.7881;24.1
156.7889;24
156.7896;18.9
156.8037;7.9
156.8045;12.9
156.8052;15
156.8059;13.6
156.8067;10.3
156.8549;1.4
156.8557;2.3
156.8564;2.9
156.8571;2.6
156.8579;1.7
156.8586;12.9
156.8594;16.7
156.8601;17.8
156.8608;16.7
156.8616;13.6
156.9039;12.6
156.9046;14.8
156.9054;15.7
156.9061;15.7
156.9069;14.7
156.9076;22.8
156.9084;12.3
156.9091;12.4
156.9098;11.7
156.9106;10
156.9195;4
156.9202;12.7
156.921;16.6
156.9217;14.1
156.9225;8.3
156.9239;5.8
156.9247;13.6
156.9254;20.6
156.9262;20.4
156.9269;12.8
156.9277;4.7
157.0354;1.2
157.0361;2.3
157.0369;3.3
157.0376;3.6
157.0384;3
157.0391;2.1
157.0458;7.1
157.0465;10.6
157.0473;12.3
157.048;12.7
157.0488;15.2
157.0495;15.6
157.0503;19.4
157.051;16.3
157.0517;8
157.0525;1.5
157.083;1.5
157.0837;15.1
157.0845;81.4
157.0852;220.4
157.086;365.2
157.0867;422.9
157.0874;349.4
157.0882;197.5
157.0889;65.7
157.0897;15
157.0904;6.1
157.0941;13
157.0949;19.6
157.0956;20.7
157.0964;17.4
157.0971;13
157.115;2.2
157.1157;4
157.1165;4.4
157.1172;5.6
157.1179;14.4
157.1187;36
157.1194;55.2
157.1202;171
157.1209;649.6
157.1217;1522.1
157.1224;2362.7
157.1231;2579.2
157.1239;1993.3
157.1246;1033.1
157.1254;297.1
157.1261;43.9
157.1269;22
157.1276;11.8
157.1284;13
157.1291;19.2
157.1298;20.1
157.1306;17.2
157.1313;12.3
157.1321;1.8
157.1499;2.8
157.1507;6.3
157.1514;7.8
157.1522;6.3
157.1529;2.8
157.2236;9.2
157.2244;11.5
157.2251;12.2
157.2259;11.2
157.2266;8.3
157.2356;17.5
157.2363;24.6
157.237;27.8
157.2378;26.5
157.2385;21.6
157.2393;14.8
157.3153;13.2
157.316;18.9
157.3168;23.7
157.3175;22.8
157.3183;14.1
157.3376;11.2
157.3384;20.5
157.3391;23.3
157.3399;20.3
157.3406;16.3
157.3727;11.7
157.3734;12.3
157.3742;13
157.3749;13.5
157.3757;12.6
157.3764;8.4
157.3995;12.6
157.4003;17.5
157.401;21.6
157.4018;23.7
157.4025;22.9
157.4033;19.8
157.404;15.6
157.5055;8.5
157.5063;14.7
157.507;15.8
157.5078;14.1
157.5085;12.2
157.575;9.6
157.5757;16.8
157.5765;20.5
157.5772;18.9
157.578;13.9
157.5787;8.7
157.6011;19.9
157.6019;26.7
157.6026;28.8
157.6034;26.7
157.6041;20.3
157.6086;9.5
157.6094;11.4
157.6101;12.8
157.6109;12.7
157.6116;10.8
157.6123;7.8
157.7387;5.3
157.7395;10.5
157.7402;12.6
157.741;9.5
157.7417;3.5
157.8848;17.5
157.8855;26.9
157.8863;29.8
157.887;24.6
157.8878;13.9
157.896;11.3
157.8968;23.8
157.8975;27.2
157.8983;27.2
157.899;20.8
157.8998;5.7
158.0415;8.7
158.0423;10.4
158.043;10.7
158.0438;10.1
158.0445;9.1
158.0873;1.8
158.0881;4.5
158.0888;8.1
158.0896;10.2
158.0903;9.3
158.0911;5.4
158.1226;1.6
158.1234;5.2
158.1241;39.2
158.1249;112.1
158.1256;191.4
158.1264;223.2
158.1271;182.9
158.1279;100.9
158.1286;32.1
158.1294;7.8
158.1602;1.8
158.1609;2.5
158.1617;3.1
158.1624;3.2
158.1632;2.6
158.1639;1.5
158.3181;11.7
158.3188;17.3
158.3196;20.2
158.3203;17.7
158.3211;10.6
158.3482;6.6
158.3489;12.6
158.3497;15.4
158.3504;12.8
158.3512;6.5
158.4205;8.7
158.4212;16.1
158.422;18.5
158.4227;19.3
158.4235;22.2
158.4242;17.1
158.425;17.7
158.4257;14.7
158.4265;9.6
158.4363;22.9
158.437;30.6
158.4378;34.6
158.4385;32.9
158.4393;24.2
158.526;13.4
158.5267;20
158.5275;22.1
158.5282;20.6
158.529;16.9
158.5365;13.7
158.5373;16.9
158.538;19.5
158.5388;20.7
158.5395;25.8
158.5403;23.1
158.541;9.9
158.5418;8.4
158.5426;5.3
158.5584;16.4
158.5591;20.6
158.5599;22.3
158.5607;20.7
158.5614;16.4
158.581;11
158.5818;15.6
158.5825;16.8
158.5833;14.1
158.584;9.4
158.6021;9.2
158.6029;10.9
158.6037;12.8
158.6044;12.2
158.6052;8.5
158.7033;7.2
158.7041;13.7
158.7048;16.5
158.7056;14.8
158.7063;10.4
158.7305;5.1
158.7312;12
158.732;15.7
158.7328;14
158.7335;8.5
158.7947;9.7
158.7955;13.6
158.7962;15.5
158.797;13.7
158.7977;7.9
158.8159;1.9
158.8166;2.9
158.8174;3.1
158.8182;2.4
158.8189;1.6
158.8424;7.1
158.8431;11.9
158.8439;13.8
158.8446;24
158.8454;28
158.8461;25.7
158.8469;26.4
158.8476;22.2
158.8484;12.9
158.8552;9.6
158.856;11.9
158.8567;13.6
158.8575;12.7
158.8582;9
158.8923;6.3
158.893;12.7
158.8938;15.4
158.8945;13.7
158.8953;9.6
158.9089;9.4
158.9097;13.3
158.9104;15.2
158.9112;15.3
158.912;13.4
158.9127;9.6
158.9362;8.5
158.9369;12.7
158.9377;14.8
158.9384;12.8
158.9392;8.2
158.9884;6.6
158.9892;10
158.9899;12.7
158.9907;13.9
158.9914;12.9
158.9922;10.1
158.993;6.1
158.9967;15.2
158.9975;16.3
158.9983;17.5
158.999;17.6
158.9998;15.9
159.0384;6.8
159.0392;14.8
159.0399;18.7
159.0407;16.1
159.0414;10.7
159.0467;9.6
159.0475;16.4
159.0483;19.7
159.049;19.1
159.0498;17
159.0505;14.8
159.0634;3.2
159.0642;11.9
159.0649;40.4
159.0657;76.3
159.0664;89.2
159.0672;74.3
159.068;44.2
159.0687;19.8
159.0695;2.7
159.0998;2.9
159.1005;11.6
159.1013;22.9
159.1021;28.7
159.1028;24.2
159.1036;12.9
159.1043;3.6
159.1316;9.5
159.1324;12
159.1331;12.6
159.1339;10.7
159.1347;6.6
159.1582;13.5
159.1589;19.3
159.1597;23.1
159.1604;22.6
159.1612;17.8
159.162;11.8
159.2492;20.6
159.25;27.2
159.2508;30.7
159.2515;29.6
159.2523;23.2
159.3464;10.3
159.3472;13.8
159.348;14.5
159.3487;12.6
159.3495;8.5
159.367;14.8
159.3677;18.1
159.3685;18.3
159.3692;16.1
159.37;11.8
159.3799;1.6
159.3806;2.5
159.3814;2.9
159.3822;2.7
159.3829;2.2
159.4217;12.1
159.4225;17.3
159.4232;19.8
159.424;17.6
159.4247;10.6
159.4308;10.4
159.4316;17.7
159.4323;19.6
159.4331;16.4
159.4339;10.4
159.5046;9.3
159.5054;11.8
159.5061;11.9
159.5069;10.7
159.5077;9.5
159.7072;12.8
159.708;19.3
159.7087;21.3
159.7095;20.4
159.7103;18.5
159.7515;7.3
159.7522;14.2
159.753;17.8
159.7537;16.2
159.7545;11
159.8491;10.7
159.8499;14.8
159.8507;16
159.8514;13.2
159.8522;6.5
159.869;10.1
159.8697;14.5
159.8705;15.5
159.8713;15.3
159.872;13.7
159.8728;10.5
159.8858;7.2
159.8865;9.4
159.8873;10.7
159.8881;10.7
159.8888;9.7
159.8896;7.9
159.9515;8.9
159.9522;12.4
159.953;12.8
159.9538;10
159.9545;5.2
159.9767;23.8
159.9775;35.9
159.9782;38.7
159.979;34
159.9798;26.1
160.0096;12
160.0103;19.1
160.0111;23.5
160.0119;23.9
160.0126;19.1
160.0134;10.9
160.0608;8.8
160.0616;29.5
160.0623;31.8
160.0631;27.4
160.0639;20.6
160.0646;13.3
160.0761;8.8
160.0769;11.4
160.0776;13.1
160.0784;12
160.0792;8
160.1297;7.4
160.1304;11.4
160.1312;12.9
160.132;11.1
160.1327;7.8
160.1503;12
160.1511;17.9
160.1519;19.7
160.1526;17.3
160.1534;12.8
160.1856;8.6
160.1863;13.4
160.1871;15.8
160.1879;14
160.1886;8.7
160.1994;11.6
160.2001;18.6
160.2009;21.8
160.2017;20.6
160.2024;15.7
160.2982;13.9
160.299;16.3
160.2997;16.9
160.3005;15.9
160.3013;13.2
160.358;15.5
160.3588;20.2
160.3596;20.9
160.3603;18
160.3611;16.5
160.3619;17.4
160.3626;14.5
160.4563;5.3
160.457;10.3
160.4578;13.7
160.4586;14
160.4593;11.4
160.4601;7.1
160.4847;5.1
160.4854;13
160.4862;17.5
160.487;15.9
160.4877;10.1
160.5238;11.4
160.5246;13.1
160.5254;14.1
160.5261;13.4
160.5269;10.1
160.5423;6.4
160.543;9.8
160.5438;11.5
160.5446;11.6
160.5454;10.2
160.5461;7.5
160.5646;10.1
160.5653;16.1
160.5661;20.1
160.5669;19.1
160.5676;12.6
160.6061;16.5
160.6068;22.5
160.6076;24.7
160.6084;22.9
160.6092;16.9
160.623;14.4
160.6238;24.6
160.6245;28.4
160.6253;22.6
160.6261;10.9
160.6614;3.1
160.6622;10.1
160.663;13.5
160.6638;13.1
160.6645;9.8
160.7469;13.2
160.7476;16.9
160.7484;20.3
160.7492;20.5
160.75;16.4
160.7507;10.5
160.7715;9.9
160.7723;12
160.7731;13.2
160.7738;13
160.7746;10.2
160.8239;7.2
160.8247;13
160.8254;16.5
160.8262;16.1
160.827;12.6
160.8277;7.4
160.894;12.8
160.8948;19.6
160.8956;21.3
160.8963;17.9
160.8971;12.3
160.8979;8.5
160.8986;14.6
160.8994;18.8
160.9002;27.9
160.901;28.9
160.9017;21.2
160.9025;15.6
160.9033;6
160.9156;12.7
160.9164;16.2
160.9171;18
160.9179;17
160.9187;13
160.9827;2.1
160.9835;2.6
160.9843;2.7
160.985;2.5
160.9858;1.9
161.0367;12.6
161.0375;24.3
161.0383;28
161.0391;21.1
161.0398;8.7
161.0421;8.7
161.0429;31.1
161.0437;100.1
161.0445;251.2
161.0452;390.2
161.046;416.6
161.0468;298.2
161.0475;140.9
161.0483;32.1
161.0491;8.4
161.0807;12.3
161.0815;29.4
161.0823;36.4
161.0831;29.1
161.0838;13.9
161.1194;2.1
161.1201;2.7
161.1209;2.8
161.1217;2.3
161.1225;1.4
161.1549;16.9
161.1557;20
161.1565;21.5
161.1572;20
161.158;15
161.1595;15.2
161.1603;20.9
161.1611;24.2
161.1619;24.8
161.1626;22.5
161.1634;17.7
161.1874;13.9
161.1881;17.3
161.1889;18.6
161.1897;19
161.1905;16.9
161.1912;11
161.2129;13.9
161.2137;16.3
161.2144;16.4
161.2152;16.1
161.216;16
161.2168;14.3
161.2407;7.3
161.2415;17.5
161.2423;21.8
161.243;19
161.2438;12
161.2585;9.9
161.2593;12.3
161.2601;13.3
161.2608;11.7
161.2616;7.5
161.2833;9.6
161.284;18.3
161.2848;23.7
161.2856;23
161.2864;15.8
161.2988;6.3
161.2995;11.2
161.3003;14.4
161.3011;13.9
161.3018;9.2
161.3413;8.2
161.3421;10.5
161.3429;11.6
161.3436;11.8
161.3444;10.9
161.3452;8.5
161.3676;11.7
161.3684;18.5
161.3692;19.5
161.37;16.2
161.3707;12.6
161.3824;6.4
161.3831;11.2
161.3839;13.2
161.3847;20.9
161.3855;18.8
161.3862;13.5
161.387;11.6
161.3878;6.3
161.4118;17.5
161.4126;19.9
161.4133;20
161.4141;18.4
161.4149;14.7
161.5195;12.1
161.5203;18.3
161.5211;19.7
161.5218;17.2
161.5226;13.5
161.6545;10.2
161.6553;17.4
161.6561;19.9
161.6569;17.7
161.6576;13.9
161.6623;7.1
161.6631;11
161.6638;12.7
161.6646;11.2
161.6654;6.9
161.7446;15.5
161.7454;21.4
161.7462;24.6
161.747;23.7
161.7477;17.9
161.7695;9.5
161.7703;15.4
161.7711;18.5
161.7718;17.2
161.7726;12.9
161.7773;14.2
161.7781;19.7
161.7788;21.4
161.7796;20.7
161.7804;18.5
161.855;12.6
161.8558;17.1
161.8566;19.6
161.8574;19.3
161.8581;16.4
161.8589;12.1
