m/z;Intensity
231.5758;9
231.5772;10.6
231.5785;12.4
231.5798;12.4
231.5812;8.7
231.7677;6.2
231.769;12.4
231.7703;14.7
231.7717;12.1
231.773;6.6
231.7783;14.1
231.7796;16.1
231.781;16.4
231.7823;16.4
231.7836;13.9
231.8837;8.9
231.885;15.6
231.8863;18.6
231.8877;16.7
231.889;10.4
232.0224;12.5
232.0238;14.3
232.0251;15.1
232.0264;13.9
232.0278;10.5
232.2442;12
232.2456;16.7
232.2469;19.4
232.2482;18.1
232.2496;12.7
232.4195;10.6
232.4208;17.6
232.4221;20
232.4235;16.4
232.4248;8.3
232.5306;11.5
232.5319;27.3
232.5333;36.5
232.5346;32.8
232.536;18.5
232.6834;11.6
232.6847;15.2
232.6861;16
232.6874;13.7
232.6887;9.1
232.894;26.7
232.8954;40.4
232.8967;50
232.898;48.3
232.8994;36.1
232.9007;14.5
232.9222;79
232.9236;412.1
232.9249;929.3
232.9262;1238.4
232.9276;1109.4
232.9289;633.2
232.9303;172.8
232.9316;36.2
232.933;319.9
232.9343;821.8
232.9356;1209.4
232.937;1186.5
232.9383;771.6
232.9397;258.1
232.941;137.8
232.9424;393
232.9437;579.5
232.945;570
232.9464;391
232.9477;172.4
232.9491;9.5
232.9571;9.5
232.9585;15.7
232.9598;16.3
232.9612;11.4
232.9625;4.5
233.0445;11.2
233.0458;15.1
233.0471;21.7
233.0485;24.4
233.0498;22
233.0512;11.5
233.0525;7.4
233.0619;6
233.0633;10.2
233.0646;13.5
233.066;13.9
233.0673;10.9
233.0686;18.5
233.07;23
233.0713;26.1
233.0727;23.3
233.074;15.7
233.0996;30.4
233.1009;42.9
233.1023;46.3
233.1036;38.2
233.1049;20.9
233.1359;13.8
233.1372;19.3
233.1386;20.9
233.1399;18.1
233.1412;12.7
233.148;8.9
233.1493;206.1
233.1507;1316.1
233.152;4370.2
233.1533;7476.5
233.1547;8300.3
233.156;6227.1
233.1574;2890.7
233.1587;607.3
233.1601;58.4
233.2287;9
233.23;12
233.2314;14.2
233.2327;12.3
233.2341;6.4
233.3862;6.7
233.3875;14.5
233.3889;20.1
233.3902;31.6
233.3916;32.9
233.3929;49.6
233.3943;53.7
233.3956;41.5
233.397;23.4
233.3983;8.8
233.6409;6.4
233.6423;9.1
233.6436;10.5
233.645;9.1
233.6463;5.5
233.8313;18.2
233.8326;28
233.834;34.8
233.8353;29.2
233.8367;11.5
233.8745;12.8
233.8759;16.2
233.8772;16.8
233.8786;15
233.8799;10.4
233.8934;10.5
233.8948;12.6
233.8961;13.5
233.8975;13
233.8988;9.9
233.9718;24.2
233.9732;28.6
233.9745;30.9
233.9759;41.9
233.9772;65.3
233.9786;58.8
233.9799;59.6
233.9813;46.8
233.9826;21.2
234.0043;20.7
234.0056;30.7
234.007;36
234.0083;33.1
234.0097;22.1
234.0732;20.2
234.0746;60.3
234.0759;117.4
234.0773;138.1
234.0787;112.4
234.08;54.1
234.0814;8.3
234.1504;19.3
234.1517;27
234.1531;28.9
234.1544;44
234.1558;52.5
234.1571;65.3
234.1585;65.6
234.1598;43.1
234.1612;14.8
234.214;12.2
234.2154;19.8
234.2167;24
234.2181;22.8
234.2194;16.4
234.2208;7.9
234.2614;7.5
234.2627;11.6
234.2641;13.2
234.2655;11.4
234.2668;7.3
234.3156;12.2
234.3169;16.9
234.3183;19
234.3196;15.3
234.321;6.7
234.3617;4.5
234.363;8.5
234.3644;10.5
234.3657;9.5
234.3671;6.4
234.5189;9.7
234.5203;16.4
234.5217;18.9
234.523;15.1
234.5244;6.6
234.5773;12.5
234.5787;20.6
234.58;44.1
234.5814;60.3
234.5827;65.9
234.5841;60.4
234.5854;35.8
234.5868;17.4
234.5882;12
234.6479;7.3
234.6492;11.5
234.6506;13
234.652;10.6
234.6533;5.1
234.8231;19.4
234.8245;26.3
234.8259;27.5
234.8272;22.5
234.8286;11.9
234.8435;15.2
234.8449;71.8
234.8462;142
234.8476;178.3
234.849;152.9
234.8503;79.6
234.8517;30.6
234.8653;43.4
234.8666;107.8
234.868;158.2
234.8694;144.7
234.8707;78.3
234.8721;24.5
234.8734;10.6
234.9034;8.4
234.9047;14.9
234.9061;17.2
234.9074;14.9
234.9088;9
234.9142;4.6
234.9156;8.1
234.917;17.5
234.9183;17.9
234.9197;17
234.921;20.1
234.9224;25.6
234.9238;24.2
234.9251;15
234.9265;8.2
234.9292;20.4
234.9306;102.8
234.9319;191.9
234.9333;240
234.9346;211.5
234.936;125.5
234.9374;49.9
234.9387;9.4
234.9482;11.1
234.9496;15.9
234.951;16.2
234.9523;13
234.9537;9.2
234.9877;6.3
234.9891;11.1
234.9904;12
234.9918;8.7
234.9959;11.1
234.9972;34.2
234.9986;47.6
234.9999;42.2
235.0013;23
235.0027;6.8
235.0326;9.5
235.034;12.9
235.0353;13.7
235.0367;12.8
235.0381;9.9
235.0598;19.6
235.0612;27.1
235.0626;29.9
235.0639;29.2
235.0653;22.2
235.0775;7
235.0789;9.2
235.0803;11.6
235.0816;12.1
235.083;9.6
235.0843;6.1
235.0857;18
235.0871;25.8
235.0884;28.3
235.0898;22.8
235.0912;10.3
235.0939;45.4
235.0952;126.8
235.0966;178.4
235.098;176.8
235.0993;121
235.1007;58.8
235.102;19.7
235.1034;12.2
235.1293;25
235.1306;136.6
235.132;315.4
235.1334;536.3
235.1347;939.4
235.1361;1389.3
235.1375;1533.6
235.1388;1153.3
235.1402;523.8
235.1415;112.5
235.1511;15.4
235.1524;43
235.1538;64.3
235.1552;64.9
235.1565;44.3
235.1579;17
235.1633;19.1
235.1647;200.9
235.1661;1610.3
235.1674;5739
235.1688;10300.4
235.1701;12072.7
235.1715;9709.5
235.1729;5052.5
235.1742;1271.3
235.1756;104.7
235.177;15.8
235.1892;10.7
235.1906;18.3
235.1919;21.3
235.1933;17.5
235.1947;9.6
235.4033;15.3
235.4046;17.6
235.406;18.2
235.4074;16.7
235.4087;12.6
235.4565;13.9
235.4579;19.8
235.4592;21.2
235.4606;17.4
235.462;10.9
235.5056;7.9
235.507;18.6
235.5084;25.9
235.5097;24.7
235.5111;15.2
235.5288;19
235.5302;26.2
235.5316;32.3
235.5329;32.6
235.5343;25.6
235.5357;14.2
235.5562;12.8
235.5575;22.3
235.5589;29.2
235.5603;28.6
235.5616;21.1
235.563;9.3
235.5644;7.6
235.5657;5.5
235.5903;25.5
235.5917;30.7
235.593;32.2
235.5944;29.6
235.5958;19.5
235.7311;7.3
235.7324;11.1
235.7338;12.6
235.7352;10.5
235.7365;6.6
235.7994;4.8
235.8008;10.4
235.8022;12.6
235.8035;11.2
235.8049;7.9
236.002;7
236.0034;14.3
236.0047;18.1
236.0061;17
236.0075;11.7
236.0335;14.8
236.0349;22.7
236.0362;26.4
236.0376;24.8
236.039;18.3
236.0705;9.2
236.0719;11.7
236.0732;13.5
236.0746;14.4
236.076;13.9
236.0773;10.9
236.0787;6.1
236.0883;17
236.0897;33.2
236.091;81.2
236.0924;291.1
236.0938;884.4
236.0952;1518.3
236.0965;1658.6
236.0979;1210.3
236.0993;552.5
236.1006;156.9
236.102;28.2
236.1034;12.5
236.1048;11.4
236.1061;8.3
236.1541;8.7
236.1555;15.4
236.1568;18
236.1582;15.3
236.1596;8.5
236.1664;11.3
236.1678;17
236.1692;47.1
236.1705;188
236.1719;420.6
236.1733;548
236.1747;478.9
236.176;271.6
236.1774;81.6
236.2254;11.4
236.2268;15.8
236.2281;18.8
236.2295;24.4
236.2309;21.7
236.2323;10.9
236.2336;9
236.235;5.6
236.3283;12.7
236.3297;15
236.331;14.8
236.3324;12.5
236.3338;8.4
236.3448;27.4
236.3461;39.3
236.3475;42.8
236.3489;37.2
236.3503;26.2
236.5123;8.9
236.5137;15.7
236.5151;18.1
236.5164;16.1
236.5178;10.7
236.6415;9.6
236.6429;19
236.6443;22.7
236.6456;20.1
236.647;13.9
236.735;15.2
236.7364;22.9
236.7378;24.8
236.7392;22.4
236.7406;17.3
236.841;60.3
236.8424;161.9
236.8438;263.6
236.8452;286.2
236.8465;208.5
236.8479;83.3
236.8865;11.9
236.8879;17
236.8892;19.1
236.8906;16.8
236.892;10.9
236.9182;32.7
236.9195;44
236.9209;44.9
236.9223;47.8
236.9237;38.6
236.925;19.6
236.9264;20
236.9278;19.3
236.9292;18.3
236.9306;17.3
236.9319;16.9
236.9333;15.4
236.9609;30
236.9622;34.9
236.9636;44.9
236.965;48.4
236.9664;42.9
236.9678;14.9
236.9691;9.5
236.9733;8
236.9746;85.1
236.976;218.4
236.9774;328.1
236.9788;328.2
236.9802;223.6
236.9815;82.6
236.9829;11.4
237.0091;36.5
237.0105;299.7
237.0119;1169
237.0132;2154.3
237.0146;2476.6
237.016;1859.9
237.0174;796.6
237.0187;153
237.0491;14.2
237.0505;45.2
237.0518;73.9
237.0532;83.1
237.0546;63.2
237.056;22.9
237.0711;8
237.0725;34.7
237.0739;79
237.0753;144.6
237.0767;170.7
237.078;173.1
237.0794;133.1
237.0808;106.9
237.0822;68.9
237.0835;30
237.1084;31
237.1097;172.9
237.1111;359.6
237.1125;468.2
237.1139;408.3
237.1153;221.4
237.1166;55.6
237.118;4.7
237.1387;16.3
237.1401;30.6
237.1415;43.2
237.1429;41.2
237.1442;77.2
237.1456;515.4
237.147;1454.6
237.1484;2310.1
237.1498;2421.1
237.1511;1683.1
237.1525;652.5
237.1539;113.4
237.1553;13.1
237.1608;8.9
237.1622;15.9
237.1635;18.7
237.1649;25.3
237.1663;20.7
237.1677;11.9
237.1691;10.9
237.1704;8.3
237.1829;11.7
237.1842;26.5
237.1856;33
237.187;29.1
237.1884;16.4
237.1898;4.8
237.216;11.6
237.2174;21.4
237.2187;25.9
237.2201;23
237.2215;14.6
237.6181;7.1
237.6195;12.6
237.6209;16.7
237.6223;17.1
237.6237;13.7
237.625;8.9
237.7441;7.3
237.7455;15.8
237.7468;19.6
237.7482;18.6
237.7496;14.4
237.751;9.3
237.7759;12.9
237.7773;19.4
237.7787;22
237.7801;18.8
237.7815;10.5
238.0185;14.1
238.0199;24.2
238.0213;27.7
238.0227;23.6
238.024;14.5
238.0282;11.9
238.0296;48.5
238.031;105.5
238.0324;149.6
238.0338;148.8
238.0351;107.9
238.0365;35.6
238.0518;15.6
238.0532;21.5
238.0546;25.3
238.056;25.4
238.0573;19.7
238.0671;14.2
238.0684;26.5
238.0698;72.9
238.0712;94.1
238.0726;90
238.074;58.4
238.0754;37
238.0809;10.8
238.0823;24.2
238.0837;25.7
238.0851;23.1
238.0865;16.7
238.0879;9.6
238.1073;15.3
238.1087;20.5
238.1101;22.1
238.1115;19.2
238.1128;12.9
238.2045;15.8
238.2059;21.2
238.2073;23.3
238.2086;21.3
238.21;16.2
238.2573;21
238.2587;32.1
238.26;37
238.2614;33.8
238.2628;24.2
238.3657;28.6
238.3671;35.9
238.3684;38.5
238.3698;38.5
238.3712;36.5
238.3726;30
238.374;17.7
238.488;9.4
238.4894;16.3
238.4908;18.8
238.4922;15.4
238.4936;8.5
238.4992;7.4
238.5006;10.3
238.502;11.2
238.5034;10.7
238.5047;9.9
238.5061;8
238.5576;10.3
238.559;15.4
238.5604;17.6
238.5618;15.5
238.5632;10.3
238.6495;6.6
238.6509;13.3
238.6523;17.3
238.6537;15.7
238.6551;9.6
238.6634;10.2
238.6648;14.4
238.6662;15.9
238.6676;14.9
238.669;12
238.6955;7
238.6969;10.6
238.6983;12
238.6997;11.1
238.7011;7.6
238.9241;5.1
238.9255;116.9
238.9269;803.7
238.9283;3227.2
238.9297;6537.7
238.9311;8406.9
238.9325;7420.4
238.9339;4352.4
238.9353;1403.7
238.9367;197.6
238.9381;9
238.9534;19.3
238.9548;23.7
238.9562;24.5
238.9576;19.9
238.959;10.8
238.9674;14.9
238.9688;46.1
238.9701;422
238.9715;2406.8
238.9729;8588.8
238.9743;16061.6
238.9757;19898.6
238.9771;17174.6
238.9785;9950.7
238.9799;3186.5
238.9813;273.7
238.9827;15.5
238.9841;8.1
239.0022;7.6
239.0036;10.9
239.005;13.1
239.0064;33.5
239.0078;51.9
239.0092;60.6
239.0106;66.1
239.012;55.5
239.0134;20
239.0148;8.2
239.0176;8.5
239.019;12.6
239.0204;34.1
239.0218;85.7
239.0232;131
239.0246;138.2
239.026;102.2
239.0274;42.4
239.0288;5
239.0358;6.1
239.0371;18.1
239.0385;28.9
239.0399;32.1
239.0413;26.6
239.0427;15.5
239.0483;14.4
239.0497;39.9
239.0511;63.7
239.0525;116.3
239.0539;184.7
239.0553;360.7
239.0567;737.4
239.0581;1232.2
239.0595;1435.8
239.0609;1132.3
239.0623;478.3
239.0637;328.3
239.0651;841
239.0665;1107.6
239.0679;965.7
239.0693;541.4
239.0707;141.1
239.0721;8.2
239.086;20.5
239.0874;275.5
239.0888;1085.5
239.0902;2817.8
239.0916;4299.6
239.093;4236
239.0944;2660.3
239.0958;874.7
239.0972;111.6
239.0986;11.3
239.1;13.4
239.1014;11.4
239.1028;6.6
239.1139;11.7
239.1153;14.3
239.1167;25
239.1181;35.3
239.1195;43.7
239.1209;142.1
239.1223;550.6
239.1237;2726.2
239.1251;12197.1
239.1265;26339.5
239.1279;36704.3
239.1293;35659.1
239.1307;23997.2
239.1321;10100.2
239.1335;1706.7
239.1349;229.6
239.1363;7.1
239.16;12
239.1614;98
239.1628;223.2
239.1642;329.3
239.1656;321
239.167;206.7
239.1684;60
239.1698;8.1
239.1992;20.6
239.2006;29.3
239.202;31.5
239.2034;25.4
239.2048;13.4
239.2173;12.3
239.2187;45.2
239.2201;54
239.2215;52.1
239.2229;40.1
239.2243;18.2
239.2327;25.3
239.2341;61.6
239.2355;124
239.2369;161.9
239.2383;151.5
239.2397;97.6
239.2411;42.7
239.2425;17.6
239.318;7.2
239.3194;13
239.3208;15.1
239.3222;12.6
239.3236;7
239.3306;14.5
239.332;18.7
239.3334;20.3
239.3348;17.1
239.3362;10.1
239.4985;6.5
239.4999;8.3
239.5013;9
239.5027;8.3
239.5041;5.7
239.5447;9.8
239.5461;17.1
239.5475;22.2
239.5489;23.5
239.5503;19.9
239.5517;11.9
239.5601;18.4
239.5615;26.1
239.5629;29.6
239.5643;28.6
239.5657;22.7
239.5671;12.1
239.5966;13
239.598;15.9
239.5994;17
239.6008;16.2
239.6022;12.5
239.7479;11.4
239.7493;17.2
239.7507;18
239.7521;15.7
239.7535;11.9
239.8461;20.8
239.8475;34
239.8489;40.6
239.8503;40.1
239.8517;31.7
239.8531;16.3
239.9177;6.6
239.9191;9.8
239.9205;11.9
239.9219;11.2
239.9233;7.1
239.9753;18
239.9767;96.4
239.9781;133.5
239.9795;141
239.9809;112
239.9823;61.1
240.0174;9.2
240.0188;13.6
240.0202;13.8
240.0216;9.9
240.0441;6
240.0455;8.8
240.0469;9.3
240.0483;7.4
240.0666;9.3
240.068;17.1
240.0694;20.7
240.0708;18.6
240.0722;11.7
240.0933;8.5
240.0947;14.3
240.0961;15.1
240.0975;11
240.0989;5.4
240.1186;10.9
240.12;14.1
240.1214;15.5
240.1228;14.6
240.1242;11.4
240.127;105.3
240.1284;919.5
240.1298;2531.3
240.1312;3548.2
240.1326;3095.5
240.134;1591.3
240.1354;419.2
240.1368;116.9
240.1382;53.6
240.1396;9
240.1903;9.3
240.1917;12.7
240.1931;13.4
240.1945;12.1
240.1959;9.9
240.1973;6.5
240.2296;5.9
240.231;10.6
240.2325;13.4
240.2339;12.6
240.2353;8.1
240.3098;14.2
240.3112;28
240.3126;31.8
240.3141;26.6
240.3155;17.2
240.5126;8.1
240.514;10.7
240.5154;12.4
240.5168;12.4
240.5182;9.4
240.5196;4.4
240.5211;12.6
240.5225;16.3
240.5239;16.7
240.5253;14.5
240.5267;9.7
240.5577;13.3
240.5591;23.4
240.5605;27.3
240.5619;23.1
240.5633;13.3
240.5802;22.8
240.5817;33.2
240.5831;34.3
240.5845;26.2
240.5859;13.9
240.6042;4.5
240.6056;7.8
240.607;8.9
240.6084;7.3
240.631;12.2
240.6324;21
240.6338;23.3
240.6352;18.2
240.6366;8.3
240.7876;12.3
240.789;18.8
240.7904;21.1
240.7918;17.8
240.7932;10.7
240.8991;8.6
240.9005;11.3
240.902;19.5
240.9034;196
240.9048;1168.1
240.9062;3049.9
240.9076;4540.2
240.909;4478.4
240.9104;2906.7
240.9118;1026.2
240.9133;149.7
240.9231;40.9
240.9246;267.7
240.926;804.7
240.9274;1330
240.9288;1430.9
240.9302;1026.2
240.9316;421.3
240.933;44.9
240.9514;8.1
240.9528;14.5
240.9542;16.2
240.9556;12.2
240.9571;4.9
240.9627;9
240.9641;11
240.9655;12
240.9669;38.6
240.9684;471.2
240.9698;2238.7
240.9712;4748.6
240.9726;6204.3
240.974;5501.9
240.9754;3156.6
240.9768;867.8
240.9782;103.9
240.9797;59.3
240.9811;277.3
240.9825;570
240.9839;738.8
240.9853;668.8
240.9867;409.2
240.9881;147.1
240.9896;21
240.991;13.3
241.0673;30.9
241.0687;121.3
241.0701;216.2
241.0715;261.8
241.073;212.8
241.0744;100.9
241.0758;4.5
241.0942;35.6
241.0956;240.3
241.097;825.6
241.0984;1528.4
241.0998;1804.9
241.1012;1423.1
241.1026;591.5
241.1041;1306.1
241.1055;4444.1
241.1069;6977
241.1083;7241.6
241.1097;5097.7
241.1111;2110.5
241.1125;395.7
241.114;547.2
241.1154;2774.7
241.1168;6782.6
241.1182;10001.3
241.1196;10112.1
241.121;6986.1
241.1224;2887.3
241.1239;437.3
241.1253;22.2
241.1366;11
241.138;237.1
241.1394;1459.6
241.1408;6078.8
241.1423;12581.7
241.1437;16904.2
241.1451;15842.4
241.1465;10213.3
241.1479;3997
241.1493;588.2
241.1507;49.5
241.1748;16.3
241.1762;101
241.1776;431.2
241.179;803.2
241.1804;960.2
241.1819;777.1
241.1833;389.8
241.1847;88.5
241.1861;13.8
241.2116;27.3
241.213;223.1
241.2144;828.7
241.2158;1445.9
241.2172;1618.1
241.2187;1206.6
241.2201;534
241.2215;61.3
241.2229;5.9
241.2243;8.5
241.2257;20.8
241.2271;79.9
241.2286;193.7
241.23;262.8
241.2314;250
241.2328;189.7
241.2342;101.5
241.2356;105.7
241.2371;127.8
241.2385;134.8
241.2399;109
241.2413;73.5
241.2427;24.8
241.2441;7.1
241.2455;10.3
241.247;143.1
241.2484;1114.6
241.2498;5893.3
241.2512;13716
241.2526;19807.1
241.254;19734.4
241.2555;13565.6
241.2569;5782
241.2583;976.9
241.2597;109
241.2611;11.8
241.4438;7.7
241.4452;10.3
241.4467;12
241.4481;12
241.4495;9.6
241.4509;5.1
241.5218;7.8
241.5232;11.4
241.5246;13.3
241.5261;12.8
241.5275;9.4
241.553;11.5
241.5544;15.8
241.5558;16.8
241.5572;13.6
241.5587;7.2
241.6906;17.1
241.692;25
241.6935;27.7
241.6949;23.8
241.6963;15.2
241.7048;8.7
241.7062;14.3
241.7076;16.2
241.7091;13.4
241.7105;7.3
241.8951;12.9
241.8966;19.8
241.898;24.4
241.8994;24.5
241.9008;19.4
241.9022;10.7
241.9619;15.7
241.9634;17.3
241.9648;17.8
241.9662;18.5
241.9676;17.2
241.9691;12.2
242.0117;7.5
242.0131;9.4
242.0146;11
242.016;11.6
242.0174;10.1
242.0188;6
242.0373;11.9
242.0387;17
242.0402;18.1
242.0416;14.9
242.043;9
242.0601;7.4
242.0615;22
242.0629;30.8
242.0643;52.4
242.0658;60.3
242.0672;55.9
242.0686;36.2
242.07;19.8
242.0715;15.1
242.0729;21.7
242.0743;24.6
242.0757;24.1
242.0771;20.6
242.0786;13.6
242.0985;21.7
242.0999;36.2
242.1013;50.5
242.1028;54.7
242.1042;45.2
242.1056;21.9
242.107;13
242.1085;45.3
242.1099;70.6
242.1113;74.9
242.1127;60.6
242.1141;36.2
242.117;7.6
242.1184;59.5
242.1198;156.5
242.1213;218.1
242.1227;220.6
242.1241;161.5
242.1255;71.6
242.127;14.6
242.1284;7.5
242.1341;4.4
242.1355;81.1
242.1369;271
242.1383;474.1
242.1398;536.3
242.1412;388
242.1426;156.7
242.144;154.6
242.1455;470
242.1469;734.8
242.1483;722
242.1497;416.9
242.1511;98.4
242.1583;8.9
242.1597;39
242.1611;68.3
242.1625;91.8
242.164;94.4
242.1654;183.5
242.1668;511.7
242.1682;1298.8
242.1697;2617.1
242.1711;11148.5
242.1725;39297.8
242.1739;76546.3
242.1753;99753.3
242.1768;91697.7
242.1782;58468.2
242.1796;23135
242.181;3702.6
242.1825;1159.2
242.1839;508.8
242.1853;141.8
242.1867;48
242.1882;23
242.2508;6.2
242.2522;139.8
242.2537;813.3
242.2551;1755.3
242.2565;2229.6
242.2579;1877.3
242.2594;984.5
242.2608;218.4
242.2622;8.6
242.5088;13.2
242.5103;18.8
242.5117;21.5
242.5131;18.3
242.5145;10.8
242.516;11.4
242.5174;15.7
242.5188;17.6
242.5202;15.1
242.5217;8.4
242.5702;12
242.5716;19.2
242.573;22.7
242.5745;19.1
242.5759;10.8
242.6573;9.3
242.6587;13.3
242.6601;14.2
242.6615;12.8
242.663;9.2
242.6715;8.3
242.673;10.9
242.6744;11.3
242.6758;9.7
242.6773;7.2
242.8444;7.6
242.8459;9.4
242.8473;10.5
242.8487;10
242.8501;7.3
242.9002;85.5
242.9016;678.4
242.903;1753
242.9045;2676.3
242.9059;2731.5
242.9073;1865.6
242.9088;744.6
242.9102;132.3
242.9417;8.9
242.9431;11.2
242.9445;12.3
242.946;10.2
242.9474;4.7
242.9531;29.2
242.9545;41.4
242.956;44.8
242.9574;41.3
242.9588;61.5
242.9603;133.9
242.9617;302.3
242.9631;531.2
242.9645;688.4
242.966;622.9
242.9674;366.5
242.9688;127.2
242.9703;4.6
243.0118;17.4
243.0132;32.2
243.0146;38.5
243.0161;33.1
243.0175;19.9
243.0246;6
243.0261;12.8
243.0275;16.2
243.0289;14.7
243.0304;9.4
243.0375;5.8
243.039;15.2
243.0404;18
243.0418;13.7
243.0433;7
243.0461;18
243.0475;27.1
243.049;58.6
243.0504;61.8
243.0518;53.7
243.0533;33.3
243.0547;28.6
243.0561;23.5
243.0576;146
243.059;681.2
243.0604;1301.6
243.0619;1551.9
243.0633;1243.1
243.0647;604.6
243.0662;110.4
243.0676;26.2
243.0819;66.1
243.0833;553.8
243.0848;1504.4
243.0862;2314.5
243.0876;2347.4
243.0891;1552.8
243.0905;550.6
243.0919;58.7
243.0934;25.8
243.0948;153.8
243.0962;302
243.0976;373.9
243.0991;330.9
243.1005;201.5
243.1019;45.1
243.1177;32.5
243.1191;316.1
243.1206;1418.5
243.122;2762.8
243.1234;3319.5
243.1249;2702.4
243.1263;1405.1
243.1277;331
243.1292;9.6
243.1521;15.7
243.1535;27.8
243.1549;148.2
243.1564;833.8
243.1578;2113.9
243.1592;3071.6
243.1607;2941.6
243.1621;1830.3
243.1635;613.2
243.165;58.9
243.1721;21.2
243.1736;433.7
243.175;2172
243.1764;6522
243.1778;10990.8
243.1793;12432.8
243.1807;9692.5
243.1821;4800.3
243.1836;1037.7
243.185;93.5
243.1922;33.2
243.1936;132
243.195;244.8
243.1965;283.3
243.1979;224
243.1993;113.3
243.2008;31.4
243.314;6.8
243.3154;9.1
243.3169;10.6
243.3183;11.2
243.3197;10.4
243.3212;8.3
243.3226;4.5
243.3427;10.6
243.3441;14.4
243.3455;16.1
243.347;15.7
243.3484;12.5
243.5708;11.5
243.5723;21.3
243.5737;42.9
243.5751;45.3
243.5766;38
243.578;21.7
243.5794;12.2
243.6355;18.3
243.6369;30.5
243.6383;32.5
243.6398;26.2
243.6412;14.7
243.6728;8.6
243.6743;11.2
243.6757;11.6
243.6771;10.4
243.6786;7.8
243.8482;6.9
243.8496;9.8
243.8511;11.4
243.8525;10.8
243.854;7.6
244.0166;10.2
244.018;13
244.0195;14.4
244.0209;13.7
244.0223;10.5
244.0295;12.5
244.031;94.2
244.0324;530.9
244.0339;1136.8
244.0353;1445.4
244.0367;1218.3
244.0382;635.9
244.0396;117.7
244.0411;8.2
244.0425;6.7
244.0713;10
244.0728;26.2
244.0742;34
244.0756;50.9
244.0771;364.1
244.0785;2031.3
244.08;5409.1
244.0814;8221.8
244.0828;8438.9
244.0843;5884
244.0857;2408.9
244.0872;347
244.0886;8.9
244.116;46.8
244.1174;76.1
244.1189;83.4
244.1203;65.7
244.1217;34.4
244.1506;5.5
244.152;20
244.1534;35
244.1549;41.8
244.1563;35.8
244.1578;19.4
244.1679;5.9
244.1693;7.8
244.1707;8.2
244.1722;7.6
244.1736;6
244.1866;6.6
244.188;11.2
244.1895;12.3
244.1909;10.1
244.1924;6.3
244.3221;5.6
244.3236;6.6
244.325;6.6
244.3265;6.1
244.3279;4.7
244.478;11.3
244.4795;21.6
244.4809;25.9
244.4823;21
244.4838;7.8
244.5488;16.1
244.5502;27.8
244.5517;33.5
244.5531;29.6
244.5546;17.4
244.556;13.3
244.5575;18.3
244.5589;19.6
244.5603;17.1
244.5618;11.4
244.6181;12.6
244.6196;18
244.621;18.6
244.6225;14.5
244.6239;7.4
244.7569;16.5
244.7584;22.4
244.7598;21.8
244.7613;16.5
244.7627;11.1
244.7844;12.5
244.7859;16.8
244.7873;18.8
244.7888;17.4
244.7902;18.6
244.7917;11.6
244.7931;13
244.7946;12.5
244.796;10.5
244.7975;6.6
244.8148;8.4
244.8163;11.9
244.8177;13.5
244.8192;12.2
244.8206;7.7
244.8713;6.6
244.8727;119.1
244.8742;360
244.8756;578
244.877;613.3
244.8785;437.5
244.8799;182.5
244.8814;28.3
244.8828;12.9
244.8843;10.6
244.893;20.2
244.8944;112.7
244.8959;194
244.8973;226.8
244.8988;182.1
244.9002;96
244.9017;27.6
244.9031;7.7
244.9046;6.3
244.919;9.2
244.9205;11.2
244.9219;12.4
244.9234;12
244.9248;9.3
244.9436;24.8
244.9451;198.7
244.9465;1014.8
244.948;2368
244.9494;3246.2
244.9509;2989.6
244.9523;1821.5
244.9538;618.6
244.9552;59.3
244.9639;7.1
244.9654;10.6
244.9668;13.3
244.9683;12.2
244.9697;7.6
244.9799;7.4
244.9813;9.6
244.9828;10.4
244.9842;8.9
244.9856;5.3
245.0001;9.8
245.0016;13.9
245.003;14.6
245.0045;13
245.0059;9.7
245.0074;9.8
245.0088;15
245.0103;17.5
245.0117;16
245.0132;11.2
245.0248;17.6
245.0262;29.8
245.0277;38
245.0291;39.2
245.0306;32.4
245.032;15.3
245.0436;12.3
245.045;14.1
245.0465;15
245.0479;12.4
245.0494;7.2
245.0508;8.3
245.0523;19.3
245.0537;33.9
245.0552;38.2
245.0566;30.4
245.0581;54.1
245.0595;58.7
245.061;67.7
245.0624;68.3
245.0639;91.6
245.0653;81.2
245.0668;66.6
245.0682;56.1
245.0697;32
245.0813;7.1
245.0827;20.1
245.0842;44.2
245.0856;55.9
245.0871;49.5
245.0885;29
245.0972;22.5
245.0987;257.5
245.1001;1002.6
245.1016;1772.3
245.103;1971.5
245.1045;1452.6
245.1059;621.2
245.1074;117.3
245.1088;8.6
245.1349;39.3
245.1364;115.3
245.1378;186.8
245.1393;209.2
245.1407;162.5
245.1422;78
245.1436;7.9
245.1494;15.4
245.1509;71.5
245.1523;124.5
245.1538;157
245.1552;145.9
245.1567;93.1
245.1581;34.8
245.1596;12.7
245.5225;11.4
245.5239;16.4
245.5254;17.8
245.5268;14.9
245.5283;8.5
246.0115;5
246.013;10
246.0144;12.6
246.0159;12.2
246.0173;9.5
246.0188;5.8
246.029;7.6
246.0304;26.4
246.0319;35
246.0334;35.1
246.0348;26.5
246.0363;15.3
246.0436;12.5
246.045;22.2
246.0465;26.4
246.0479;22.8
246.0494;13.8
246.0581;8
246.0596;20.1
246.0611;26.4
246.0625;23.2
246.064;14.2
246.3705;11.5
246.3719;16.6
246.3734;19.2
246.3748;18.2
246.3763;14.6
246.3778;14.9
246.3792;9.3
